Original Filename	Sample Name	Glucose Concentration	Time	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 193/67	193.0 / 67.0	17229.38283	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 193/68	193.0 / 68.0	602570.88	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 193/69	193.0 / 69.0	622413.548	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 194/68	194.0 / 68.0	9771.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 194/69	194.0 / 69.0	93721.91365	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 194/70	194.0 / 70.0	26035.52	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 195/69	195.0 / 69.0	24207.36	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 195/70	195.0 / 70.0	53041.86462	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 195/71	195.0 / 71.0	6682.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 196/70	196.0 / 70.0	56431.54409	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 196/71	196.0 / 71.0	117172.7943	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Citrate 197/71	197.0 / 71.0	6177.92	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 117/99	117.0 / 99.0	9329.92	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 118/100	118.0 / 100.0	630.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 119/101	119.0 / 101.0	7753.92	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 120/102	120.0 / 102.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 121/103	121.0 / 103.0	126.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 117/73	117.0 / 73.0	210274.1129	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 118/73	118.0 / 73.0	11662.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 118/74	118.0 / 74.0	16989.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 119/74	119.0 / 74.0	9771.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 119/75	119.0 / 75.0	13648.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 120/75	120.0 / 75.0	945.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 120/76	120.0 / 76.0	252.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Succinate 121/76	121.0 / 76.0	2647.68	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Ribose 5P 229/79	229.0 / 79.0	98785.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Ribose 5P 230/79	230.0 / 79.0	61839.6914	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Ribose 5P 231/79	231.0 / 79.0	66161.52	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Ribose 5P 232/79	232.0 / 79.0	29597.82	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Ribose 5P 233/79	233.0 / 79.0	42349.95252	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	Ribose 5P 234/79	234.0 / 79.0	648912.7	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	glucose 179/179	179.0 / 179.0	226384.2663	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	glucose 180/180	180.0 / 180.0	105465.92	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	glucose 181/181	181.0 / 181.0	3368101.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	glucose 182/182	182.0 / 182.0	295594.56	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	glucose 183/183	183.0 / 183.0	43623.68	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	glucose 184/184	184.0 / 184.0	67641.92	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	glucose 185/185	185.0 / 185.0	199332.48	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	glucose 179/89	179.0 / 89.0	18659.84	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	glucose 180/90	180.0 / 90.0	189.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	glucose 181/91	181.0 / 91.0	252.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324)	C. [13C-glc] G9 15min	G9	15min	glucose 182/92	182.0 / 92.0	252.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	124/ 80 M-1 taurine	124.0 / 80.0	1343855.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	128/ 80 M-1 d4 taurine	128.0 / 80.0	271544.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate C1-C6 M+0	191.0 / 191.0	16508839.55	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 191/111	191.0 / 111.0	10900264.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 192/111	192.0 / 111.0	294398.45	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 192/112	192.0 / 112.0	1131854.05	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 193/112	193.0 / 112.0	5537927.7	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 193/113	193.0 / 113.0	5883640.974	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 194/113	194.0 / 113.0	670257.1999	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 194/114	194.0 / 114.0	851189.043	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 195/114	195.0 / 114.0	1540229.7	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 195/115	195.0 / 115.0	643524.1866	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 196/115	196.0 / 115.0	1452728.661	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 196/116	196.0 / 116.0	514882.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 197/116	197.0 / 116.0	305588.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 191/67	191.0 / 67.0	703529.98	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 192/67	192.0 / 67.0	30553.57448	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 192/68	192.0 / 68.0	72649.60646	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 193/67	193.0 / 67.0	11664.66885	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 193/68	193.0 / 68.0	417902.2341	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 193/69	193.0 / 69.0	404087.74	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 194/68	194.0 / 68.0	8195.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 194/69	194.0 / 69.0	72848.64747	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 194/70	194.0 / 70.0	25720.32	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 195/69	195.0 / 69.0	44138.34151	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 195/70	195.0 / 70.0	109590.3684	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 195/71	195.0 / 71.0	8069.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 196/70	196.0 / 70.0	47466.77449	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 196/71	196.0 / 71.0	99415.89006	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Citrate 197/71	197.0 / 71.0	26453.56299	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 117/99	117.0 / 99.0	11914.56	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 118/100	118.0 / 100.0	441.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 119/101	119.0 / 101.0	6398.56	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 120/102	120.0 / 102.0	189.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 121/103	121.0 / 103.0	378.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 117/73	117.0 / 73.0	193121.2082	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 118/73	118.0 / 73.0	9559.013746	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 118/74	118.0 / 74.0	16484.96	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 119/74	119.0 / 74.0	19132.64	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 119/75	119.0 / 75.0	26287.68	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 120/75	120.0 / 75.0	4728	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 120/76	120.0 / 76.0	2269.44	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Succinate 121/76	121.0 / 76.0	8321.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 229/79	229.0 / 79.0	63419.18	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 230/79	230.0 / 79.0	27863.68	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 231/79	231.0 / 79.0	22379.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 232/79	232.0 / 79.0	15224.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 233/79	233.0 / 79.0	48540.86	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	Ribose 5P 234/79	234.0 / 79.0	220201.56	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	glucose 179/179	179.0 / 179.0	299485.1616	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	glucose 180/180	180.0 / 180.0	99918.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	glucose 181/181	181.0 / 181.0	2993077.247	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	glucose 182/182	182.0 / 182.0	366010.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	glucose 183/183	183.0 / 183.0	47153.92	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	glucose 184/184	184.0 / 184.0	7249.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	glucose 185/185	185.0 / 185.0	198134.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	glucose 179/89	179.0 / 89.0	16705.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	glucose 180/90	180.0 / 90.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	glucose 181/91	181.0 / 91.0	189.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325)	D. [13C-glc] G9 30min	G9	30min	glucose 182/92	182.0 / 92.0	189.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	124/ 80 M-1 taurine	124.0 / 80.0	1076880.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	128/ 80 M-1 d4 taurine	128.0 / 80.0	265556	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate C1-C6 M+0	191.0 / 191.0	17392860.67	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 191/111	191.0 / 111.0	11659698.07	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/111	192.0 / 111.0	433081.93	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/112	192.0 / 112.0	1713141.474	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/112	193.0 / 112.0	7170606.971	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/113	193.0 / 113.0	7840165	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/113	194.0 / 113.0	1343573.023	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/114	194.0 / 114.0	1628225.407	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/114	195.0 / 114.0	3278711.299	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/115	195.0 / 115.0	1452891.523	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/115	196.0 / 115.0	3185188.186	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/116	196.0 / 116.0	1037849.201	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 197/116	197.0 / 116.0	1004564.142	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 191/67	191.0 / 67.0	795300.1567	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/67	192.0 / 67.0	43776.61051	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 192/68	192.0 / 68.0	107735.88	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/67	193.0 / 67.0	11952.28276	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/68	193.0 / 68.0	577291.94	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 193/69	193.0 / 69.0	529161.4111	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/68	194.0 / 68.0	13868.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/69	194.0 / 69.0	151170.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 194/70	194.0 / 70.0	55349.48	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/69	195.0 / 69.0	83622.94	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/70	195.0 / 70.0	228883.9617	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 195/71	195.0 / 71.0	19150.64931	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/70	196.0 / 70.0	103512.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 196/71	196.0 / 71.0	199535.7259	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Citrate 197/71	197.0 / 71.0	73958.2162	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 117/99	117.0 / 99.0	7943.04	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 118/100	118.0 / 100.0	378.24	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 119/101	119.0 / 101.0	6493.12	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 120/102	120.0 / 102.0	252.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 121/103	121.0 / 103.0	126.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 117/73	117.0 / 73.0	190309.5197	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 118/73	118.0 / 73.0	18562.94753	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 118/74	118.0 / 74.0	21685.76	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 119/74	119.0 / 74.0	32001.3974	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 119/75	119.0 / 75.0	33852.48	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 120/75	120.0 / 75.0	13427.52	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 120/76	120.0 / 76.0	5736.64	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Succinate 121/76	121.0 / 76.0	19164.16	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 229/79	229.0 / 79.0	64805.84	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 230/79	230.0 / 79.0	22064	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 231/79	231.0 / 79.0	16579.72	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 232/79	232.0 / 79.0	23998.97036	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 233/79	233.0 / 79.0	33663.36	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	Ribose 5P 234/79	234.0 / 79.0	217177.14	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	glucose 179/179	179.0 / 179.0	201553.9546	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	glucose 180/180	180.0 / 180.0	105403.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	glucose 181/181	181.0 / 181.0	3349886.763	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	glucose 182/182	182.0 / 182.0	266028.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	glucose 183/183	183.0 / 183.0	48477.76	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	glucose 184/184	184.0 / 184.0	15098.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	glucose 185/185	185.0 / 185.0	265461.44	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	glucose 179/89	179.0 / 89.0	16768.64	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	glucose 180/90	180.0 / 90.0	126.08	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	glucose 181/91	181.0 / 91.0	441.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326)	E. [13C-glc] G9 60min	G9	60min	glucose 182/92	182.0 / 92.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 327)	F. [13C-glc] G9 120min	G9	120min	124/ 80 M-1 taurine	124.0 / 80.0	1225340	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 327)	F. [13C-glc] G9 120min	G9	120min	128/ 80 M-1 d4 taurine	128.0 / 80.0	260828	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 327)	F. [13C-glc] G9 120min	G9	120min	Citrate C1-C6 M+0	191.0 / 191.0	19325964.73	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 327)	F. [13C-glc] G9 120min	G9	120min	Citrate 191/111	191.0 / 111.0	12314559.81	FALSE
