,Intensity,Name,Modified,Original Filename,Sample Name,Formula,Parent,Parent_Formula,Label,tups
118,3932925.4,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 512)",O. [13C-glc] G5 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
119,7584921.38038,Citrate 191/111,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 513)","P. [6,6-DD-glc] G5 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
120,19016559.672,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 514)",Q. [13C-glc] G7 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
121,17674906.646,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 515)",R. [13C-glc] G7 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
122,10353606.496,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 516)",S. [13C-glc] G7 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
123,7220157.7,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 517)",T. [13C-glc] G7 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
124,5570791.15,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 518)",U. [13C-glc] G7 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
125,3544044.15,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 519)",V. [13C-glc] G7 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
126,5310355.5,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 520)",W. [13C-glc] G7 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
127,13068953.2186,Citrate 191/111,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 521)","X. [6,6-DD-glc] G7 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
128,9187734.48,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 522)",A. [13C-glc] G2.5 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
129,7897202.218,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 523)",B. [13C-glc] G2.5 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
130,6180629.35,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 524)",C. [13C-glc] G2.5 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
131,5404291.5,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 525)",D. [13C-glc] G2.5 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
132,4900673.95,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 526)",E. [13C-glc] G2.5 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
133,3841051.0,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 527)",F. [13C-glc] G2.5 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
134,5135425.6,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 528)",G. [13C-glc] G2.5 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
135,7634029.25,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 529)","H. [6,6-DD-glc] G2.5 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
136,8698331.772,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 530)",I. [13C-glc] G5 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
137,8826521.486,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 531)",J. [13C-glc] G5 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
138,7102748.2,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 532)",K. [13C-glc] G5 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
139,4809501.35,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 533)",L. [13C-glc] G5 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
140,4584211.1,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 534)",M. [13C-glc] G5 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
141,3753545.28078,Citrate 191/111,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 535)",N. [13C-glc] G5 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
142,3249097.95,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 536)",O. [13C-glc] G5 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
143,6172734.90011,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 537)","P. [6,6-DD-glc] G5 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
144,21831018.8576,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 538)",Q. [13C-glc] G7 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
145,14550952.0658,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 539)",R. [13C-glc] G7 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
146,10924923.558,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 540)",S. [13C-glc] G7 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
147,6862167.15,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 541)",T. [13C-glc] G7 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
148,5718543.55,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 542)",U. [13C-glc] G7 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
149,3210090.65,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 543)",V. [13C-glc] G7 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
150,6208991.2,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 544)",W. [13C-glc] G7 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
151,13029166.378,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 545)","X. [6,6-DD-glc] G7 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
152,8288378.77773,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 546)",A. [13C-glc] G2.5 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
153,7796475.352,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 547)",B. [13C-glc] G2.5 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
154,6614578.85,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 548)",C. [13C-glc] G2.5 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
155,3670838.5,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 549)",D. [13C-glc] G2.5 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
156,4653722.1622,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 550)",E. [13C-glc] G2.5 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
157,4222540.19622,Citrate 191/111,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 551)",F. [13C-glc] G2.5 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
158,3919609.0,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 552)",G. [13C-glc] G2.5 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
159,7100310.75,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 553)","H. [6,6-DD-glc] G2.5 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
160,11585717.838,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 554)",I. [13C-glc] G5 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
161,9804829.56768,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 555)",J. [13C-glc] G5 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
162,7206603.8,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 556)",K. [13C-glc] G5 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
163,5201291.5,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 557)",L. [13C-glc] G5 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
164,4339378.95,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 558)",M. [13C-glc] G5 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
165,3705194.6,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 559)",N. [13C-glc] G5 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
166,3830171.0,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 560)",O. [13C-glc] G5 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
167,6886519.8,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 561)","P. [6,6-DD-glc] G5 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
168,21346891.16,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 562)",Q. [13C-glc] G7 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
169,15249093.4578,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 563)",R. [13C-glc] G7 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
170,11023685.988,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 564)",S. [13C-glc] G7 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
171,9353793.17779,Citrate 191/111,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 565)",T. [13C-glc] G7 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
172,5591910.8,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 566)",U. [13C-glc] G7 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
173,5186141.7591,Citrate 191/111,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 567)",V. [13C-glc] G7 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
174,3614177.75,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 568)",W. [13C-glc] G7 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
175,11600816.494,Citrate 191/111,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 569)","X. [6,6-DD-glc] G7 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
176,53039705.442,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 314),A. [13C-glc] G9 0min cit,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
177,41627672.052,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 315),B. [13C-glc] G9 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
178,20890732.324,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 316),C. [13C-glc] G9 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
179,23254352.7954,Citrate 191/111,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 317),D. [13C-glc] G9 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
180,15559753.502,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 318),E. [13C-glc] G9 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
181,9361928.182,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 319),F. [13C-glc] G9 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
182,9315499.57758,Citrate 191/111,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 320),G. [13C-glc] G9 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
183,36787017.572,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 321),"H. [6,6-DD-glc] G9 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
184,46543831.26,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 322),A. [13C-glc] G9 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
185,34892733.6869,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 323),B. [13C-glc] G9 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
186,21239442.792,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324),C. [13C-glc] G9 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
187,10900264.0997,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325),D. [13C-glc] G9 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
188,11659698.0732,Citrate 191/111,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326),E. [13C-glc] G9 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
189,12314559.806,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 327),F. [13C-glc] G9 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
190,11175885.964,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 328),G. [13C-glc] G9 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
191,15520553.504,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 329),"H. [6,6-DD-glc] G9 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
192,35648791.1562,Citrate 191/111,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 330),A. [13C-glc] G9 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
193,33712332.411,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 331),B. [13C-glc] G9 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
194,21174338.158,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 332),C. [13C-glc] G9 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
195,15333564.928,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 333),D. [13C-glc] G9 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
196,10422330.8938,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334),E. [13C-glc] G9 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
197,4889884.18858,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335),F. [13C-glc] G9 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
198,9968052.526,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336),G. [13C-glc] G9 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
199,21689308.958,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337),"H. [6,6-DD-glc] G9 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
200,33179442.1195,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 338),A. [13C-glc] G9 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
201,28454674.0411,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 339),B. [13C-glc] G9 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
202,24794027.336,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 340),C. [13C-glc] G9 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
203,16177661.071,Citrate 191/111,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 341),D. [13C-glc] G9 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
204,12223827.9077,Citrate 191/111,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 342),E. [13C-glc] G9 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
205,5647654.10144,Citrate 191/111,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 343),F. [13C-glc] G9 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
206,9947042.096,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 344),G. [13C-glc] G9 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
207,36631754.38,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 345),"H. [6,6-DD-glc] G9 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
208,35322051.52,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 346),A. [13C-glc] G9 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
209,31591664.2799,Citrate 191/111,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 347),B. [13C-glc] G9 5min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
210,19069567.2284,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 348),C. [13C-glc] G9 15min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
211,9565647.552,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349),D. [13C-glc] G9 30min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
212,9993983.5085,Citrate 191/111,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350),E. [13C-glc] G9 60min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
213,3650746.34282,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351),F. [13C-glc] G9 120min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
214,4842794.74133,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352),G. [13C-glc] G9 240min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
215,10148832.288,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 353),"H. [6,6-DD-glc] G9 240min",C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
216,31803908.63,Citrate 191/111,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 354),A. [13C-glc] G9 0min,C5H3O3,Citrate 191/191,C6H7O7,C13_191.0_111.0,"('Citrate 191/111', u'C5H3O3', u'C6H7O7')"
